,cid,pid,activity
2226,5281040,Q99VQ4,0.0
2227,3386,Q9WTR4,1.0
2228,3386,Q63380,1.0
2229,3386,Q9F4F7,0.0
2230,3386,P11021,0.0
2231,3386,P08659,0.0
2232,3386,P21700,0.0
2233,3386,Q99VQ4,0.0
2234,2712,Q91ZM7,1.0
2235,2712,O95372,0.0
2236,2712,P55210,0.0
2237,2712,Q9NPC2,0.0
2238,2712,Q05DJ8,0.0
2239,2712,P9WQ59,0.0
2240,2712,P11021,0.0
2241,2712,P65502,0.0
2242,2712,O86157,0.0
2243,2712,P21700,0.0
2244,2712,Q99VQ4,0.0
2245,60835,Q63380,1.0
2246,60835,P11411,0.0
2247,60835,P98170,0.0
2248,60835,Q9F4F7,0.0
2249,60835,O95372,0.0
2250,60835,P55210,0.0
2251,60835,Q9NPC2,0.0
2252,60835,P08659,0.0
2253,60835,P11021,0.0
2254,60835,P21700,0.0
2255,60835,Q99VQ4,0.0
2256,2726,Q8CFM9,1.0
2257,2726,P02710,1.0
2258,2726,P28593,1.0
2259,2726,Q9F4F7,1.0
2260,2726,P08659,0.0
2261,2726,P0AF67,0.0
2262,2726,P9WFX0,0.0
2263,2726,P11021,0.0
2264,2726,P21700,0.0
2265,2726,Q99VQ4,0.0
2266,5071,P05778,1.0
2267,5071,Q9F4F7,0.0
2268,5071,P9WFX0,0.0
2269,5071,P11021,0.0
2270,5071,P08659,0.0
2271,5071,P21700,0.0
2272,5071,Q99VQ4,0.0
2273,37768,Q9F4F7,0.0
2274,37768,P11021,0.0
2275,37768,P08659,0.0
2276,216326,Q9F4F7,0.0
2277,216326,P11021,0.0
2278,216326,P08659,0.0
2279,216326,P86926,0.0
2280,5035,P25779,1.0
2281,5035,P08659,0.0
2282,5035,P0AF67,0.0
2283,5035,Q9F4F7,0.0
2284,5035,P11021,0.0
2285,5035,P21700,0.0
2286,5035,Q99VQ4,0.0
2287,2662,Q6FTL6,1.0
2288,2662,P40881,1.0
2289,2662,Q5TU56,1.0
2290,2662,Q5U9J1,1.0
2291,2662,Q8SPQ9,1.0
2292,2662,Q31FD6,1.0
2293,2662,Q690N0,1.0
2294,2662,P96878,1.0
2295,2662,Q50565,1.0
2296,2662,P0AF67,0.0
2297,2662,Q9F4F7,0.0
2298,2662,O95372,0.0
2299,2662,P55210,0.0
2300,2662,Q9NPC2,0.0
2301,2662,P9WFX0,0.0
2302,2662,Q05DJ8,0.0
2303,2662,P08659,0.0
2304,2662,P9WQ59,0.0
2305,2662,P11021,0.0
2306,2662,P65502,0.0
2307,2662,O86157,0.0
2308,2662,P21700,0.0
2309,2662,P0A0J7,0.0
2310,2662,Q99VQ4,0.0
2311,6172,P9WFX0,0.0
2312,6172,P21700,0.0
2313,6172,Q99VQ4,0.0
2314,6172,P08659,0.0
2315,2435,Q02499,0.0
2316,2435,P08659,0.0
2317,2435,P0AF67,0.0
2318,2435,P11411,0.0
2319,2435,P98170,0.0
2320,2435,Q9F4F7,0.0
2321,2435,Q9NPC2,0.0
2322,2435,P11021,0.0
2323,2435,P21700,0.0
2324,18381,P35695,1.0
2325,51081,P9WFX0,0.0
2326,51081,P21700,0.0
2327,51081,Q99VQ4,1.0
2328,2123,Q02499,0.0
2329,2123,P08659,0.0
2330,2123,P0AF67,0.0
2331,2123,P11411,0.0
2332,2123,P98170,0.0
2333,2123,Q9F4F7,0.0
2334,2123,O95372,0.0
2335,2123,P55210,0.0
2336,2123,Q9NPC2,0.0
2337,2123,P9WFX0,0.0
2338,2123,Q05DJ8,0.0
2339,2123,P11021,0.0
2340,2123,P9WQ59,0.0
2341,2123,P65502,0.0
2342,2123,O86157,0.0
2343,2123,P21700,0.0
2344,2123,Q99VQ4,0.0
2345,5253,Q9F4F7,0.0
2346,5253,P11021,0.0
2347,5253,P08659,0.0
2348,5253,P21700,0.0
2349,5253,Q99VQ4,0.0
2350,4760,P08659,0.0
2351,4760,P0AF67,0.0
2352,4760,P11411,0.0
2353,4760,P98170,0.0
2354,4760,Q9F4F7,0.0
2355,4760,O95372,0.0
2356,4760,P55210,0.0
2357,4760,Q9NPC2,0.0
2358,4760,P9WFX0,0.0
2359,4760,Q05DJ8,0.0
2360,4760,P9WQ59,0.0
2361,4760,P11021,0.0
2362,4760,P65502,0.0
2363,4760,O86157,0.0
2364,4760,Q99VQ4,0.0
2365,3397,P08659,0.0
2366,3397,P0AF67,0.0
2367,3397,P11411,0.0
2368,3397,P98170,0.0
2369,3397,Q9F4F7,0.0
2370,3397,O95372,0.0
2371,3397,P55210,0.0
2372,3397,Q9NPC2,0.0
2373,3397,P9WFX0,0.0
2374,3397,Q05DJ8,0.0
2375,3397,P11021,0.0
2376,3397,P9WQ59,0.0
2377,3397,P65502,0.0
2378,3397,O86157,0.0
2379,3397,P21700,0.0
2380,3397,Q99VQ4,0.0
2381,5509,P21700,0.0
2382,5509,Q99VQ4,0.0
2383,2756,P08659,0.0
2384,2756,P0AF67,0.0
2385,2756,P11411,0.0
2386,2756,P98170,0.0
2387,2756,Q9F4F7,0.0
2388,2756,O95372,0.0
2389,2756,P55210,0.0
2390,2756,Q9NPC2,0.0
2391,2756,P9WFX0,0.0
2392,2756,Q05DJ8,0.0
2393,2756,P11021,0.0
2394,2756,P9WQ59,0.0
2395,2756,P65502,0.0
2396,2756,O86157,0.0
2397,2756,P21700,0.0
2398,2756,Q99VQ4,0.0
2399,3559,P52703,1.0
2400,3559,P52702,1.0
2401,3559,Q72874,1.0
2402,3559,Q4U254,1.0
2403,3559,Q8CFM9,1.0
2404,3559,Q63380,1.0
2405,3559,Q02499,0.0
2406,3559,P08659,0.0
2407,3559,P0AF67,0.0
2408,3559,P11411,0.0
2409,3559,P98170,0.0
2410,3559,Q9F4F7,0.0
2411,3559,O95372,0.0
2412,3559,P55210,0.0
2413,3559,Q9NPC2,0.0
2414,3559,P9WFX0,0.0
2415,3559,Q05DJ8,0.0
2416,3559,P11021,0.0
2417,3559,P9WQ59,0.0
2418,3559,P65502,0.0
2419,3559,O86157,0.0
2420,3559,P21700,0.0
2421,3559,Q99VQ4,0.0
2422,392622,Q72874,1.0
2423,392622,Q9YQ12,1.0
2424,392622,P11411,0.0
2425,392622,P98170,0.0
2426,392622,Q9F4F7,0.0
2427,392622,O95372,0.0
2428,392622,O42778,0.0
2429,392622,P0CY28,1.0
2430,392622,P43095,0.0
2431,392622,P0CS83,1.0
2432,392622,P43093,0.0
2433,392622,P0CY26,1.0
2434,392622,O42779,0.0
2435,392622,P55210,0.0
2436,392622,Q9NPC2,0.0
2437,392622,P11021,0.0
2438,392622,P08659,0.0
2439,392622,P21700,0.0
2440,392622,Q99VQ4,0.0
2441,5359371,P08659,0.0
2442,41684,P08659,1.0
2443,41684,Q9F4F7,1.0
2444,41684,P0AF67,0.0
2445,41684,P11411,0.0
2446,41684,P98170,0.0
2447,41684,O95372,0.0
2448,41684,P55210,0.0
2449,41684,Q9NPC2,0.0
2450,41684,P11021,0.0
2451,41684,P21700,0.0
2452,41684,Q99VQ4,0.0
2453,5568,P28593,1.0
2454,5568,P08659,0.0
2455,5568,P0AF67,0.0
2456,5568,Q9F4F7,0.0
2457,5568,P11021,0.0
2458,8730,P08659,0.0
2459,8730,P0AF67,0.0
2460,8730,Q9F4F7,0.0
2461,8730,P11021,0.0
2462,14969,Q9WTR4,1.0
2463,14969,P0A6W3,1.0
2464,14969,P17443,1.0
2465,14969,P0A031,0.0
2466,564,P08659,0.0
2467,564,P0AF67,0.0
2468,564,Q9F4F7,0.0
2469,564,O95372,0.0
2470,564,P55210,0.0
2471,564,P9WFX0,0.0
2472,564,Q05DJ8,0.0
2473,564,P11021,0.0
2474,564,P9WQ59,0.0
2475,564,P65502,0.0
2476,564,O86157,0.0
2477,564,P21700,0.0
2478,564,Q99VQ4,0.0
2479,5360696,P08659,0.0
2480,5360696,P0AF67,0.0
2481,5360696,P21700,0.0
2482,5360696,Q99VQ4,0.0
2483,2767,Q9F4F7,1.0
2484,2767,P11021,0.0
2485,2767,P08659,0.0
2486,21867154,P21700,0.0
2487,2082,P08659,1.0
2488,2082,Q02499,0.0
2489,2082,P0AF67,0.0
2490,2082,P11411,0.0
2491,2082,P98170,0.0
2492,2082,Q9F4F7,0.0
2493,2082,O95372,0.0
2494,2082,P0AE18,0.0
2495,2082,P55210,0.0
2496,2082,Q9NPC2,0.0
2497,2082,P9WFX0,0.0
2498,2082,Q05DJ8,0.0
2499,2082,P9WQ59,0.0
2500,2082,P11021,0.0
2501,2082,P65502,0.0
2502,2082,O86157,0.0
2503,2082,P21700,0.0
2504,2082,Q99VQ4,0.0
2505,5484727,P11021,0.0
2506,5484727,P08659,0.0
2507,5484727,P21700,0.0
2508,449171,P08659,1.0
2509,449171,Q9F4F7,0.0
2510,449171,Q92570,1.0
2511,449171,P9WFX0,0.0
2512,449171,P11021,0.0
2513,4170,Q9F4F7,0.0
2514,4170,O95372,0.0
2515,4170,P55210,0.0
2516,4170,P9WFX0,0.0
2517,4170,Q05DJ8,0.0
2518,4170,P11021,0.0
2519,4170,P08659,0.0
2520,4170,P9WQ59,0.0
2521,4170,P65502,0.0
2522,4170,O86157,0.0
2523,4170,P21700,0.0
2524,4170,Q99VQ4,0.0
2525,5510,Q02499,0.0
2526,5510,P08659,0.0
2527,5510,P0AF67,0.0
2528,5510,P11411,0.0
2529,5510,P98170,0.0
2530,5510,Q9F4F7,0.0
2531,5510,O95372,0.0
2532,5510,P55210,0.0
2533,5510,Q9NPC2,0.0
2534,5510,P9WFX0,0.0
2535,5510,Q05DJ8,0.0
2536,5510,P9WQ59,0.0
2537,5510,P11021,0.0
2538,5510,P65502,0.0
2539,5510,O86157,0.0
2540,5510,Q99VQ4,0.0
2541,3025,Q02499,0.0
2542,3025,P08659,0.0
2543,3025,P0AF67,0.0
2544,3025,Q9F4F7,0.0
2545,3025,O95372,0.0
2546,3025,P55210,0.0
2547,3025,Q9NPC2,0.0
2548,3025,P9WFX0,0.0
2549,3025,Q05DJ8,0.0
2550,3025,P9WQ59,0.0
2551,3025,P11021,0.0
2552,3025,P65502,0.0
2553,3025,O86157,0.0
2554,65866,Q9F4F7,0.0
2555,65866,P11021,0.0
2556,65866,P08659,0.0
2557,3415,Q9WKE8,1.0
2558,3415,P08546,1.0
2559,3415,Q72547,1.0
2560,3415,P09252,1.0
2561,176870,Q9F4F7,0.0
2562,176870,P11021,0.0
2563,176870,P08659,0.0
2564,176870,P21700,0.0
2565,176870,Q99VQ4,0.0
2566,2907,P08659,0.0
2567,2907,P0AF67,0.0
2568,2907,P11021,0.0
2569,2907,P21700,0.0
2570,2907,Q99VQ4,0.0
2571,4060,Q9F4F7,0.0
2572,4060,O95372,0.0
2573,4060,P55210,0.0
2574,4060,P9WFX0,0.0
2575,4060,Q05DJ8,0.0
2576,4060,P08659,0.0
2577,4060,P9WQ59,0.0
2578,4060,P11021,0.0
2579,4060,P65502,0.0
2580,4060,O86157,0.0
2581,4060,P21700,0.0
2582,4060,Q99VQ4,0.0
2583,5090,Q9F4F7,0.0
2584,5090,O95372,0.0
2585,5090,P55210,0.0
2586,5090,Q9NPC2,0.0
2587,5090,P9WFX0,0.0
2588,5090,Q05DJ8,0.0
2589,5090,P9WQ59,0.0
2590,5090,P11021,0.0
2591,5090,P65502,0.0
2592,5090,O86157,0.0
2593,5090,P08659,0.0
2594,5090,P21700,0.0
2595,5090,Q99VQ4,0.0
2596,6915944,O95372,0.0
2597,6915944,P14677,1.0
2598,6915944,P55210,0.0
2599,6915944,Q9NPC2,0.0
2600,6915944,P9WFX0,0.0
2601,6915944,Q05DJ8,0.0
2602,6915944,P9WQ59,0.0
2603,6915944,P11021,0.0
2604,6915944,P65502,0.0
2605,6915944,O86157,0.0
2606,6915944,Q99VQ4,1.0
2607,2764,P0AES4,1.0
2608,2764,P0AES6,1.0
2609,2764,Q91ZM7,1.0
2610,2764,P0C1U9,1.0
2611,2764,P0C1S7,1.0
2612,2764,P20831,1.0
2613,2764,P0A0K8,1.0
2614,2764,P08659,0.0
2615,2764,P0AF67,0.0
2616,2764,Q9F4F7,0.0
2617,2764,P9WFX0,0.0
2618,2764,P37340,1.0
2619,2764,P11021,0.0
2620,2764,P21700,0.0
2621,2764,Q99VQ4,0.0
2622,2764,Q5HPI5,1.0
2623,2764,Q5HPI6,1.0
2624,3005573,Q9F4F7,0.0
2625,3005573,P11021,0.0
2626,3005573,P08659,0.0
2627,3005573,P21700,0.0
2628,3005573,Q99VQ4,0.0
2629,4543,Q64680,1.0
2630,4543,P11021,0.0
2631,4543,P08659,0.0
2632,4543,P0AF67,0.0
2633,4543,Q9F4F7,0.0
2634,4543,P9WFX0,0.0
2635,4543,Q99VQ4,0.0
2636,5978,P0DPH8,1.0
2637,5978,Q25270,1.0
2638,5978,Q862F3,1.0
2639,5978,Q862L2,1.0
2640,5978,Q9F4F7,0.0
2641,5978,P02554,1.0
2642,5978,P11021,0.0
2643,5978,P08659,0.0
2644,5978,P21700,0.0
2645,5978,Q99VQ4,0.0
2646,5362124,Q9F4F7,0.0
2647,5362124,P11021,0.0
2648,2170,Q02499,0.0
2649,2170,P08659,0.0
2650,2170,P0AF67,0.0
2651,2170,P11411,0.0
2652,2170,P98170,0.0
2653,2170,Q9F4F7,0.0
2654,2170,O95372,0.0
2655,2170,P55210,0.0
2656,2170,Q9NPC2,0.0
2657,2170,P9WFX0,0.0
2658,2170,Q05DJ8,0.0
2659,2170,P11021,0.0
2660,2170,P9WQ59,0.0
2661,2170,P65502,0.0
2662,2170,O86157,0.0
2663,2170,P21700,0.0
2664,2170,Q99VQ4,0.0
2665,3385,P0A8F0,1.0
2666,3385,P08659,1.0
2667,3385,P0AF67,0.0
2668,3385,P11411,0.0
2669,3385,P98170,0.0
2670,3385,Q9F4F7,0.0
2671,3385,O95372,0.0
2672,3385,P55210,0.0
2673,3385,Q9NPC2,0.0
2674,3385,P9WFX0,0.0
2675,3385,Q05DJ8,0.0
2676,3385,P11021,0.0
2677,3385,P9WQ59,0.0
2678,3385,P65502,0.0
2679,3385,O86157,0.0
2680,3385,P21700,0.0
2681,3385,Q99VQ4,1.0
2682,4991,P04058,1.0
2683,4991,P08659,0.0
2684,4991,P0AF67,0.0
2685,4991,Q91ZM7,0.0
2686,4991,P11021,0.0
2687,4991,P22303,1.0
2688,5311067,Q690N0,1.0
2689,5311067,P08659,0.0
2690,5311067,Q02499,0.0
2691,5311067,P11411,0.0
2692,5311067,P98170,0.0
2693,5311067,Q9F4F7,0.0
2694,5311067,O95372,0.0
2695,5311067,P55210,0.0
2696,5311067,Q9NPC2,0.0
2697,5311067,Q05DJ8,0.0
2698,5311067,P9WQ59,0.0
2699,5311067,P11021,0.0
2700,5311067,P65502,0.0
2701,5311067,O86157,0.0
2702,5311067,P21700,0.0
2703,5311067,Q99VQ4,0.0
2704,2266,P08659,0.0
2705,2266,P0AF67,0.0
2706,2266,P11411,0.0
2707,2266,P98170,0.0
2708,2266,Q9F4F7,0.0
2709,2266,O95372,0.0
2710,2266,P55210,0.0
2711,2266,Q9NPC2,0.0
2712,2266,P9WFX0,0.0
2713,2266,Q05DJ8,0.0
2714,2266,P11021,0.0
2715,2266,P9WQ59,0.0
2716,2266,P65502,0.0
2717,2266,O86157,0.0
2718,2266,P21700,0.0
2719,2266,Q99VQ4,0.0
2720,5717,P08659,1.0
2721,5717,P11411,0.0
2722,5717,P98170,0.0
2723,5717,Q9F4F7,0.0
2724,5717,O95372,0.0
2725,5717,P55210,0.0
2726,5717,Q9NPC2,0.0
2727,5717,P11021,0.0
2728,5717,P21700,0.0
2729,5717,Q99VQ4,0.0
2730,657298,Q9F4F7,1.0
2731,657298,Q02499,0.0
2732,657298,P08659,0.0
2733,657298,P0AF67,0.0
2734,657298,P11411,0.0
2735,657298,P98170,0.0
2736,657298,O95372,0.0
2737,657298,P55210,0.0
2738,657298,Q9NPC2,0.0
2739,657298,P9WFX0,0.0
2740,657298,Q05DJ8,0.0
2741,657298,P9WQ59,0.0
2742,657298,P11021,0.0
2743,657298,P65502,0.0
2744,657298,O86157,0.0
2745,657298,P21700,0.0
2746,657298,Q99VQ4,0.0
2747,1990,P07374,1.0
2748,1990,Q9F4F7,0.0
2749,1990,O95372,0.0
2750,1990,P55210,0.0
2751,1990,Q9NPC2,0.0
2752,1990,P9WFX0,0.0
2753,1990,P9WQ59,0.0
2754,1990,P11021,0.0
2755,1990,P65502,0.0
2756,1990,O86157,0.0
2757,1990,P08659,0.0
2758,1990,Q99VQ4,0.0
2759,439693,P11021,0.0
2760,439693,P08659,0.0
2761,4114,Q02499,0.0
2762,4114,P08659,0.0
2763,4114,P0AF67,0.0
2764,4114,P11411,0.0
2765,4114,P98170,0.0
2766,4114,Q9F4F7,0.0
2767,4114,O95372,0.0
2768,4114,P55210,0.0
2769,4114,P9WFX0,0.0
2770,4114,Q05DJ8,0.0
2771,4114,P9WQ59,0.0
2772,4114,Q02936,0.0
2773,4114,P11021,0.0
2774,4114,P65502,0.0
2775,4114,O86157,0.0
2776,4114,P21700,0.0
2777,4114,Q99VQ4,0.0
2778,54676228,Q02499,0.0
2779,54676228,P08659,0.0
2780,54676228,P0AF67,0.0
2781,54676228,P11411,0.0
2782,54676228,P98170,0.0
2783,54676228,Q9F4F7,0.0
2784,54676228,O95372,0.0
2785,54676228,P55210,0.0
2786,54676228,Q9NPC2,0.0
2787,54676228,P9WFX0,0.0
2788,54676228,Q05DJ8,0.0
2789,54676228,P11021,0.0
2790,54676228,P9WQ59,0.0
2791,54676228,P65502,0.0
2792,54676228,O86157,0.0
2793,54676228,P21700,0.0
2794,54676228,Q99VQ4,0.0
2795,3878,P08659,0.0
2796,3878,P0AF67,0.0
2797,3878,P11411,0.0
2798,3878,P98170,0.0
2799,3878,Q9F4F7,0.0
2800,3878,O95372,0.0
2801,3878,P55210,0.0
2802,3878,Q9NPC2,0.0
2803,3878,Q05DJ8,0.0
2804,3878,P11021,0.0
2805,3878,P9WQ59,0.0
2806,3878,P65502,0.0
2807,3878,O86157,0.0
2808,3878,P21700,0.0
2809,3878,Q99VQ4,0.0
2810,3658,P08659,1.0
2811,3658,P11021,0.0
2812,60855,Q2LFS1,1.0
2813,60855,P03468,1.0
2814,60855,Q6Q793,1.0
2815,60855,P03470,1.0
2816,60855,Q75VQ4,1.0
2817,60855,Q20MD3,1.0
2818,60855,P08659,0.0
2819,104865,Q9F4F7,1.0
2820,104865,P11021,0.0
2821,104865,P08659,0.0
2822,104865,P21700,0.0
2823,104865,Q99VQ4,0.0
2824,54686904,P08659,0.0
2825,3156,Q9F4F7,0.0
2826,3156,P11021,0.0
2827,3156,P08659,0.0
2828,2343,Q02499,0.0
2829,2343,P08659,0.0
2830,2343,P0AF67,0.0
2831,2343,P11411,0.0
2832,2343,P98170,0.0
2833,2343,Q9F4F7,0.0
2834,2343,O95372,0.0
2835,2343,P55210,0.0
2836,2343,Q9NPC2,0.0
2837,2343,P9WFX0,0.0
2838,2343,Q05DJ8,0.0
2839,2343,P9WQ59,0.0
2840,2343,P11021,0.0
2841,2343,P65502,0.0
2842,2343,O86157,0.0
2843,2343,Q99VQ4,0.0
2844,126941,P00381,1.0
2845,126941,P16184,1.0
2846,126941,P07382,1.0
2847,126941,P0A017,1.0
2848,126941,Q07422,1.0
2849,126941,P00380,1.0
2850,126941,P9WNX1,1.0
2851,126941,Q81R22,1.0
2852,126941,Q01782,1.0
2853,126941,P00469,1.0
2854,126941,P08659,0.0
2855,126941,P0AF67,0.0
2856,126941,Q9F4F7,0.0
2857,126941,O95372,0.0
2858,126941,P55210,0.0
2859,126941,P9WFX0,0.0
2860,126941,Q05DJ8,0.0
2861,126941,P11021,0.0
2862,126941,P9WQ59,0.0
2863,126941,P65502,0.0
2864,126941,O86157,0.0
2865,126941,P21700,0.0
2866,126941,Q27552,1.0
2867,2554,Q02499,0.0
2868,2554,P08659,0.0
2869,2554,P0AF67,0.0
2870,2554,P11411,0.0
2871,2554,P98170,0.0
2872,2554,Q9F4F7,0.0
2873,2554,O95372,0.0
2874,2554,P55210,0.0
2875,2554,Q9NPC2,0.0
2876,2554,P9WFX0,0.0
2877,2554,Q05DJ8,0.0
2878,2554,P11021,0.0
2879,2554,P9WQ59,0.0
2880,2554,Q02936,0.0
2881,2554,P65502,0.0
2882,2554,O86157,0.0
2883,2554,P21700,0.0
2884,2554,Q99VQ4,0.0
2885,62886,P08659,0.0
2886,62886,P0AF67,0.0
2887,62886,Q9F4F7,0.0
2888,62886,P11021,0.0
2889,27447,Q9F4F7,1.0
2890,27447,P11411,0.0
2891,27447,P98170,0.0
2892,27447,Q08I33,1.0
2893,27447,P08659,0.0
2894,27447,P11021,0.0
2895,27447,P21700,0.0
2896,27447,Q99VQ4,0.0
2897,13342,P0DPH8,1.0
2898,13342,P02554,1.0
2899,13342,Q862F3,1.0
2900,13342,Q862L2,1.0
2901,13342,Q25270,1.0
2902,4946,Q9F4F7,0.0
2903,4946,P11021,0.0
2904,4946,P21700,0.0
2905,4946,Q99VQ4,0.0
2906,174174,Q8WMX0,1.0
2907,174174,Q8VH26,1.0
2908,174174,P11411,0.0
2909,174174,P98170,0.0
2910,174174,Q9F4F7,0.0
2911,174174,O95372,0.0
2912,174174,P55210,0.0
2913,174174,Q9NPC2,0.0
2914,174174,Q05DJ8,0.0
2915,174174,P08659,0.0
2916,174174,P9WQ59,0.0
2917,174174,P11021,0.0
2918,174174,P65502,0.0
2919,174174,O86157,0.0
2920,174174,P21700,0.0
2921,174174,Q99VQ4,0.0
2922,3342,Q9F4F7,0.0
2923,3342,P9WFX0,0.0
2924,3342,P11021,0.0
2925,3342,P21700,0.0
2926,3342,Q99VQ4,0.0
2927,3337,Q9F4F7,0.0
2928,3337,P11021,0.0
2929,3337,P08659,0.0
2930,2803,P08659,0.0
2931,2803,P0AF67,0.0
2932,2803,Q9F4F7,0.0
2933,2803,P9WFX0,0.0
2934,2803,P11021,0.0
2935,2803,P21700,0.0
2936,2803,Q99VQ4,0.0
2937,5328,Q02499,0.0
2938,5328,P08659,0.0
2939,5328,P0AF67,0.0
2940,5328,P11411,0.0
2941,5328,P98170,0.0
2942,5328,Q9F4F7,0.0
2943,5328,O95372,0.0
2944,5328,P55210,0.0
2945,5328,Q9NPC2,0.0
2946,5328,P9WFX0,0.0
2947,5328,Q05DJ8,0.0
2948,5328,P9WQ59,0.0
2949,5328,P11021,0.0
2950,5328,P65502,0.0
2951,5328,O86157,0.0
2952,5328,Q99VQ4,0.0
2953,20824,Q50H31,1.0
2954,20824,Q08I33,1.0
2955,4020,Q9WTR4,1.0
2956,119607,Q6FTL6,1.0
2957,119607,P40881,1.0
2958,119607,Q5TU56,1.0
2959,119607,Q5U9J1,1.0
2960,119607,Q31FD6,1.0
2961,119607,P96878,1.0
2962,119607,P11411,0.0
2963,119607,P98170,0.0
2964,119607,Q9F4F7,0.0
2965,119607,O95372,0.0
2966,119607,P55210,0.0
2967,119607,Q9NPC2,0.0
2968,119607,P9WFX0,0.0
2969,119607,Q05DJ8,0.0
2970,119607,P08659,0.0
2971,119607,P9WQ59,0.0
2972,119607,P11021,0.0
2973,119607,P65502,0.0
2974,119607,O86157,0.0
2975,119607,P21700,0.0
2976,119607,Q99VQ4,0.0
2977,11333,Q9F4F7,0.0
2978,11333,P9WFX0,0.0
2979,11333,P11021,0.0
2980,11333,Q99VQ4,0.0
2981,11333,P08659,0.0
2982,71616,Q96W81,1.0
2983,71616,Q4WNT5,1.0
2984,71616,P11411,0.0
2985,71616,P98170,0.0
2986,71616,Q9F4F7,0.0
2987,71616,P08659,0.0
2988,71616,P21700,0.0
2989,71616,Q99VQ4,0.0
2990,10917,O95372,0.0
2991,10917,P55210,0.0
2992,10917,Q9NPC2,0.0
2993,10917,Q05DJ8,0.0
2994,10917,P08659,0.0
2995,10917,P9WQ59,0.0
2996,10917,Q02936,0.0
2997,10917,P11021,0.0
2998,10917,P65502,0.0
2999,10917,O86157,0.0
3000,10917,Q99VQ4,0.0
3001,5388962,P08659,0.0
3002,5388962,P0AF67,0.0
3003,5388962,Q9F4F7,0.0
3004,5388962,P11021,0.0
3005,5388962,P21700,0.0
3006,5388962,Q99VQ4,0.0
3007,3033637,P08659,0.0
3008,3033637,P0AF67,0.0
3009,3033637,Q9F4F7,0.0
3010,3033637,O95372,0.0
3011,3033637,P55210,0.0
3012,3033637,Q9NPC2,0.0
3013,3033637,Q05DJ8,0.0
3014,3033637,P9WQ59,0.0
3015,3033637,P11021,0.0
3016,3033637,P65502,0.0
3017,3033637,O86157,0.0
3018,3033637,P21700,0.0
3019,3033637,Q99VQ4,0.0
3020,3033,P21700,0.0
3021,3033,Q99VQ4,0.0
3022,444036,O95372,0.0
3023,444036,P55210,0.0
3024,444036,Q9NPC2,0.0
3025,444036,P9WFX0,0.0
3026,444036,P21700,0.0
3027,444036,Q99VQ4,0.0
3028,28864,P9WFX0,0.0
3029,3157,P11021,0.0
3030,3157,P21700,0.0
3031,3157,Q99VQ4,0.0
3032,6215,Q690N0,1.0
3033,6215,Q02499,0.0
3034,6215,P08659,0.0
3035,6215,P11411,0.0
3036,6215,P98170,0.0
3037,6215,Q9F4F7,0.0
3038,6215,O95372,0.0
3039,6215,P55210,0.0
3040,6215,Q9NPC2,0.0
3041,6215,Q05DJ8,0.0
3042,6215,P9WQ59,0.0
3043,6215,P11021,0.0
3044,6215,P65502,0.0
3045,6215,O86157,0.0
3046,6215,P21700,0.0
3047,6215,Q99VQ4,0.0
3048,4837,Q9F4F7,0.0
3049,4837,P9WFX0,0.0
3050,4837,P11021,0.0
3051,4837,P08659,0.0
3052,4837,Q99VQ4,0.0
3053,3291,Q9F4F7,0.0
3054,3291,P9WFX0,0.0
3055,3291,P11021,0.0
3056,3291,P21700,0.0
3057,3291,Q99VQ4,0.0
3058,3291,P08659,0.0
3059,16231,P08659,0.0
3060,16231,P0AF67,0.0
3061,16231,Q9F4F7,0.0
3062,16231,O95372,0.0
3063,16231,Q9W6Q1,1.0
3064,16231,Q804I7,0.0
3065,16231,P55210,0.0
3066,16231,Q9NPC2,0.0
3067,16231,P9WFX0,0.0
3068,16231,Q05DJ8,0.0
3069,16231,P11021,0.0
3070,16231,P9WQ59,0.0
3071,16231,P65502,0.0
3072,16231,O86157,0.0
3073,16231,P21700,0.0
3074,16231,Q99VQ4,0.0
3075,54675779,Q02499,0.0
3076,54675779,P08659,0.0
3077,54675779,P11411,0.0
3078,54675779,P98170,0.0
3079,54675779,O95372,0.0
3080,54675779,P55210,0.0
3081,54675779,Q9NPC2,0.0
3082,54675779,Q05DJ8,1.0
3083,54675779,P11021,0.0
3084,54675779,P65502,1.0
3085,54675779,O86157,0.0
3086,60714,P21700,0.0
3087,60714,P08659,0.0
3088,3869,P11021,0.0
3089,3000715,Q91ZM7,1.0
3090,3000715,Q9F4F7,0.0
3091,3000715,P11021,0.0
3092,3000715,P08659,0.0
3093,7638,P08659,1.0
3094,7638,P0AF67,0.0
3095,7638,Q9F4F7,0.0
3096,7638,P9WFX0,0.0
3097,7638,P11021,0.0
3098,7638,P21700,0.0
3099,7638,Q99VQ4,0.0
3100,441401,P11411,0.0
3101,441401,P98170,0.0
3102,441401,Q9F4F7,0.0
3103,441401,O95372,0.0
3104,441401,P55210,0.0
3105,441401,Q9NPC2,0.0
3106,441401,P08659,0.0
3107,441401,P21700,0.0
3108,441401,Q99VQ4,1.0
3109,6279,Q690N0,1.0
3110,6279,Q02499,0.0
3111,6279,P08659,0.0
3112,6279,P0AF67,0.0
3113,6279,P11411,0.0
3114,6279,P98170,0.0
3115,6279,Q9F4F7,0.0
3116,6279,O95372,0.0
3117,6279,P55210,0.0
3118,6279,Q9NPC2,0.0
3119,6279,Q05DJ8,0.0
3120,6279,P9WQ59,0.0
